Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
30182,Montana,US,4/16/2020,415,7
30183,Montana,US,4/17/2020,422,8
30184,Montana,US,4/18/2020,426,10
30185,Montana,US,4/19/2020,433,10
30186,Montana,US,4/20/2020,433,10
30187,Montana,US,4/21/2020,437,12
30188,Montana,US,4/22/2020,439,14
30189,Montana,US,4/23/2020,442,14
30190,Montana,US,4/24/2020,444,14
30191,Montana,US,4/25/2020,445,14
30192,Montana,US,4/26/2020,448,14
30193,Montana,US,4/27/2020,449,14
30194,Montana,US,4/28/2020,451,15
30195,Montana,US,4/29/2020,451,16
30196,Montana,US,4/30/2020,453,16
30197,Montana,US,5/1/2020,453,16
30198,Montana,US,5/2/2020,455,16
30199,Montana,US,5/3/2020,455,16
30200,Montana,US,5/4/2020,457,16
30201,Montana,US,5/5/2020,456,16
30202,Montana,US,5/6/2020,456,16
30203,Montana,US,5/7/2020,456,16
30204,Montana,US,5/8/2020,458,16
30205,Montana,US,5/9/2020,458,16
30211,Nebraska,US,1/22/2020,0,0
30212,Nebraska,US,1/23/2020,0,0
30213,Nebraska,US,1/24/2020,0,0
30214,Nebraska,US,1/25/2020,0,0
30215,Nebraska,US,1/26/2020,0,0
30216,Nebraska,US,1/27/2020,0,0
30217,Nebraska,US,1/28/2020,0,0
30218,Nebraska,US,1/29/2020,0,0
30219,Nebraska,US,1/30/2020,0,0
30220,Nebraska,US,1/31/2020,0,0
30221,Nebraska,US,2/1/2020,0,0
30222,Nebraska,US,2/2/2020,0,0
30223,Nebraska,US,2/3/2020,0,0
30224,Nebraska,US,2/4/2020,0,0
30225,Nebraska,US,2/5/2020,0,0
30226,Nebraska,US,2/6/2020,0,0
30227,Nebraska,US,2/7/2020,0,0
30228,Nebraska,US,2/8/2020,0,0
30229,Nebraska,US,2/9/2020,0,0
30230,Nebraska,US,2/10/2020,0,0
30231,Nebraska,US,2/11/2020,0,0
30232,Nebraska,US,2/12/2020,0,0
30233,Nebraska,US,2/13/2020,0,0
30234,Nebraska,US,2/14/2020,0,0
30235,Nebraska,US,2/15/2020,0,0
30236,Nebraska,US,2/16/2020,0,0
30237,Nebraska,US,2/17/2020,0,0
30238,Nebraska,US,2/18/2020,0,0
30239,Nebraska,US,2/19/2020,0,0
30240,Nebraska,US,2/20/2020,0,0
30241,Nebraska,US,2/21/2020,0,0
30242,Nebraska,US,2/22/2020,0,0
30243,Nebraska,US,2/23/2020,0,0
30244,Nebraska,US,2/24/2020,0,0
30245,Nebraska,US,2/25/2020,0,0
30246,Nebraska,US,2/26/2020,0,0
30247,Nebraska,US,2/27/2020,0,0
30248,Nebraska,US,2/28/2020,0,0
30249,Nebraska,US,2/29/2020,0,0
30250,Nebraska,US,3/1/2020,0,0
30251,Nebraska,US,3/2/2020,0,0
30252,Nebraska,US,3/3/2020,0,0
30253,Nebraska,US,3/4/2020,0,0
30254,Nebraska,US,3/5/2020,0,0
30255,Nebraska,US,3/6/2020,0,0
30256,Nebraska,US,3/7/2020,0,0
30257,Nebraska,US,3/8/2020,0,0
30258,Nebraska,US,3/9/2020,0,0
30259,Nebraska,US,3/10/2020,3,0
30260,Nebraska,US,3/11/2020,5,0
30261,Nebraska,US,3/12/2020,10,0
30262,Nebraska,US,3/13/2020,13,0
30263,Nebraska,US,3/14/2020,14,0
30264,Nebraska,US,3/15/2020,17,0
30265,Nebraska,US,3/16/2020,18,0
30266,Nebraska,US,3/17/2020,21,0
30267,Nebraska,US,3/18/2020,24,0
30268,Nebraska,US,3/19/2020,29,0
30269,Nebraska,US,3/20/2020,37,0
30270,Nebraska,US,3/21/2020,38,0
30271,Nebraska,US,3/22/2020,51,0
30272,Nebraska,US,3/23/2020,51,0
30273,Nebraska,US,3/24/2020,66,0
30274,Nebraska,US,3/25/2020,71,0
30275,Nebraska,US,3/26/2020,74,0
30276,Nebraska,US,3/27/2020,82,0
30277,Nebraska,US,3/28/2020,96,2
30278,Nebraska,US,3/29/2020,108,2
30279,Nebraska,US,3/30/2020,145,2
30280,Nebraska,US,3/31/2020,172,3
30281,Nebraska,US,4/1/2020,210,4
30282,Nebraska,US,4/2/2020,246,5
30283,Nebraska,US,4/3/2020,279,6
30284,Nebraska,US,4/4/2020,321,6
30285,Nebraska,US,4/5/2020,364,8
30286,Nebraska,US,4/6/2020,417,9
30287,Nebraska,US,4/7/2020,447,10
30288,Nebraska,US,4/8/2020,519,12
30289,Nebraska,US,4/9/2020,568,14
30290,Nebraska,US,4/10/2020,635,15
30291,Nebraska,US,4/11/2020,699,17
30292,Nebraska,US,4/12/2020,791,17
30293,Nebraska,US,4/13/2020,814,17
30294,Nebraska,US,4/14/2020,897,20
30295,Nebraska,US,4/15/2020,901,20
30296,Nebraska,US,4/16/2020,952,21
30297,Nebraska,US,4/17/2020,1066,24
30298,Nebraska,US,4/18/2020,1249,24
30299,Nebraska,US,4/19/2020,1474,28
30300,Nebraska,US,4/20/2020,1648,33
30301,Nebraska,US,4/21/2020,1685,33
30302,Nebraska,US,4/22/2020,1813,38
30303,Nebraska,US,4/23/2020,2202,47
30304,Nebraska,US,4/24/2020,2424,50
30305,Nebraska,US,4/25/2020,2719,50
30306,Nebraska,US,4/26/2020,3028,56
30307,Nebraska,US,4/27/2020,3358,56
30308,Nebraska,US,4/28/2020,3517,56
30309,Nebraska,US,4/29/2020,3851,56
30310,Nebraska,US,4/30/2020,4281,70
30311,Nebraska,US,5/1/2020,5008,73
30312,Nebraska,US,5/2/2020,5317,73
30313,Nebraska,US,5/3/2020,5661,78
30314,Nebraska,US,5/4/2020,6037,78
30315,Nebraska,US,5/5/2020,6373,78
30316,Nebraska,US,5/6/2020,6689,78
30317,Nebraska,US,5/7/2020,7334,91
30318,Nebraska,US,5/8/2020,7818,90
30319,Nebraska,US,5/9/2020,8093,90
30325,Nevada,US,1/22/2020,0,0
30326,Nevada,US,1/23/2020,0,0
30327,Nevada,US,1/24/2020,0,0
30328,Nevada,US,1/25/2020,0,0
30329,Nevada,US,1/26/2020,0,0
30330,Nevada,US,1/27/2020,0,0
30331,Nevada,US,1/28/2020,0,0
30332,Nevada,US,1/29/2020,0,0
30333,Nevada,US,1/30/2020,0,0
30334,Nevada,US,1/31/2020,0,0
30335,Nevada,US,2/1/2020,0,0
30336,Nevada,US,2/2/2020,0,0
30337,Nevada,US,2/3/2020,0,0
30338,Nevada,US,2/4/2020,0,0
30339,Nevada,US,2/5/2020,0,0
30340,Nevada,US,2/6/2020,0,0
30341,Nevada,US,2/7/2020,0,0
30342,Nevada,US,2/8/2020,0,0
30343,Nevada,US,2/9/2020,0,0
30344,Nevada,US,2/10/2020,0,0
30345,Nevada,US,2/11/2020,0,0
30346,Nevada,US,2/12/2020,0,0
30347,Nevada,US,2/13/2020,0,0
30348,Nevada,US,2/14/2020,0,0
30349,Nevada,US,2/15/2020,0,0
30350,Nevada,US,2/16/2020,0,0
30351,Nevada,US,2/17/2020,0,0
30352,Nevada,US,2/18/2020,0,0
30353,Nevada,US,2/19/2020,0,0
30354,Nevada,US,2/20/2020,0,0
30355,Nevada,US,2/21/2020,0,0
30356,Nevada,US,2/22/2020,0,0
30357,Nevada,US,2/23/2020,0,0
30358,Nevada,US,2/24/2020,0,0
30359,Nevada,US,2/25/2020,0,0
30360,Nevada,US,2/26/2020,0,0
30361,Nevada,US,2/27/2020,0,0
30362,Nevada,US,2/28/2020,0,0
30363,Nevada,US,2/29/2020,0,0
30364,Nevada,US,3/1/2020,0,0
30365,Nevada,US,3/2/2020,0,0
30366,Nevada,US,3/3/2020,0,0
30367,Nevada,US,3/4/2020,0,0
30368,Nevada,US,3/5/2020,0,0
30369,Nevada,US,3/6/2020,0,0
30370,Nevada,US,3/7/2020,0,0
30371,Nevada,US,3/8/2020,0,0
30372,Nevada,US,3/9/2020,0,0
30373,Nevada,US,3/10/2020,4,0
30374,Nevada,US,3/11/2020,7,0
30375,Nevada,US,3/12/2020,14,0
30376,Nevada,US,3/13/2020,17,0
30377,Nevada,US,3/14/2020,21,0
30378,Nevada,US,3/15/2020,24,0
30379,Nevada,US,3/16/2020,45,1
30380,Nevada,US,3/17/2020,56,1
30381,Nevada,US,3/18/2020,55,1
30382,Nevada,US,3/19/2020,95,1
30383,Nevada,US,3/20/2020,114,1
30384,Nevada,US,3/21/2020,161,2
30385,Nevada,US,3/22/2020,190,2
30386,Nevada,US,3/23/2020,245,4
30387,Nevada,US,3/24/2020,278,4
30388,Nevada,US,3/25/2020,323,6
30389,Nevada,US,3/26/2020,420,10
30390,Nevada,US,3/27/2020,536,10
30391,Nevada,US,3/28/2020,626,10
30392,Nevada,US,3/29/2020,920,15
30393,Nevada,US,3/30/2020,1012,15
30394,Nevada,US,3/31/2020,1114,26
30395,Nevada,US,4/1/2020,1279,31
30396,Nevada,US,4/2/2020,1463,38
30397,Nevada,US,4/3/2020,1514,43
30398,Nevada,US,4/4/2020,1742,46
30399,Nevada,US,4/5/2020,1855,46
30400,Nevada,US,4/6/2020,1953,46
30401,Nevada,US,4/7/2020,2124,72
30402,Nevada,US,4/8/2020,2259,72
30403,Nevada,US,4/9/2020,2456,81
30404,Nevada,US,4/10/2020,2722,90
30405,Nevada,US,4/11/2020,2702,102
30406,Nevada,US,4/12/2020,2836,112
30407,Nevada,US,4/13/2020,2990,114
30408,Nevada,US,4/14/2020,3134,126
30409,Nevada,US,4/15/2020,3211,131
30410,Nevada,US,4/16/2020,3214,137
30411,Nevada,US,4/17/2020,3524,142
30412,Nevada,US,4/18/2020,3626,151
30413,Nevada,US,4/19/2020,3728,158
30414,Nevada,US,4/20/2020,3830,159
30415,Nevada,US,4/21/2020,3937,163
30416,Nevada,US,4/22/2020,4081,172
30417,Nevada,US,4/23/2020,4208,195
30418,Nevada,US,4/24/2020,4398,197
30419,Nevada,US,4/25/2020,4539,205
30420,Nevada,US,4/26/2020,4734,206
30421,Nevada,US,4/27/2020,4700,206
30422,Nevada,US,4/28/2020,4821,219
30423,Nevada,US,4/29/2020,4934,230
30424,Nevada,US,4/30/2020,5053,243
30425,Nevada,US,5/1/2020,5248,246
30426,Nevada,US,5/2/2020,5389,255
30427,Nevada,US,5/3/2020,5472,258
30428,Nevada,US,5/4/2020,5630,265
30429,Nevada,US,5/5/2020,5660,270
30430,Nevada,US,5/6/2020,5741,289
30431,Nevada,US,5/7/2020,5855,297
30432,Nevada,US,5/8/2020,5920,294
30433,Nevada,US,5/9/2020,6171,313
30439,New Hampshire,US,1/22/2020,0,0
30440,New Hampshire,US,1/23/2020,0,0
30441,New Hampshire,US,1/24/2020,0,0
30442,New Hampshire,US,1/25/2020,0,0
30443,New Hampshire,US,1/26/2020,0,0
30444,New Hampshire,US,1/27/2020,0,0
30445,New Hampshire,US,1/28/2020,0,0
30446,New Hampshire,US,1/29/2020,0,0
30447,New Hampshire,US,1/30/2020,0,0
30448,New Hampshire,US,1/31/2020,0,0
30449,New Hampshire,US,2/1/2020,0,0
30450,New Hampshire,US,2/2/2020,0,0
30451,New Hampshire,US,2/3/2020,0,0
30452,New Hampshire,US,2/4/2020,0,0
30453,New Hampshire,US,2/5/2020,0,0
30454,New Hampshire,US,2/6/2020,0,0
30455,New Hampshire,US,2/7/2020,0,0
30456,New Hampshire,US,2/8/2020,0,0
30457,New Hampshire,US,2/9/2020,0,0
30458,New Hampshire,US,2/10/2020,0,0
30459,New Hampshire,US,2/11/2020,0,0
30460,New Hampshire,US,2/12/2020,0,0
30461,New Hampshire,US,2/13/2020,0,0
30462,New Hampshire,US,2/14/2020,0,0
30463,New Hampshire,US,2/15/2020,0,0
30464,New Hampshire,US,2/16/2020,0,0
30465,New Hampshire,US,2/17/2020,0,0
30466,New Hampshire,US,2/18/2020,0,0
30467,New Hampshire,US,2/19/2020,0,0
30468,New Hampshire,US,2/20/2020,0,0
30469,New Hampshire,US,2/21/2020,0,0
30470,New Hampshire,US,2/22/2020,0,0
30471,New Hampshire,US,2/23/2020,0,0
30472,New Hampshire,US,2/24/2020,0,0
30473,New Hampshire,US,2/25/2020,0,0
30474,New Hampshire,US,2/26/2020,0,0
30475,New Hampshire,US,2/27/2020,0,0
30476,New Hampshire,US,2/28/2020,0,0
30477,New Hampshire,US,2/29/2020,0,0
30478,New Hampshire,US,3/1/2020,0,0
30479,New Hampshire,US,3/2/2020,0,0
30480,New Hampshire,US,3/3/2020,0,0
30481,New Hampshire,US,3/4/2020,0,0
30482,New Hampshire,US,3/5/2020,0,0
30483,New Hampshire,US,3/6/2020,0,0
30484,New Hampshire,US,3/7/2020,0,0
30485,New Hampshire,US,3/8/2020,0,0
30486,New Hampshire,US,3/9/2020,0,0
30487,New Hampshire,US,3/10/2020,4,0
30488,New Hampshire,US,3/11/2020,5,0
30489,New Hampshire,US,3/12/2020,6,0
30490,New Hampshire,US,3/13/2020,6,0
30491,New Hampshire,US,3/14/2020,7,0
30492,New Hampshire,US,3/15/2020,13,0
30493,New Hampshire,US,3/16/2020,17,0
30494,New Hampshire,US,3/17/2020,26,0
30495,New Hampshire,US,3/18/2020,26,0
30496,New Hampshire,US,3/19/2020,44,0
30497,New Hampshire,US,3/20/2020,44,0
30498,New Hampshire,US,3/21/2020,55,0
30499,New Hampshire,US,3/22/2020,74,0
30500,New Hampshire,US,3/23/2020,101,1
30501,New Hampshire,US,3/24/2020,101,1
30502,New Hampshire,US,3/25/2020,108,1
30503,New Hampshire,US,3/26/2020,137,1
30504,New Hampshire,US,3/27/2020,158,1
30505,New Hampshire,US,3/28/2020,187,2
30506,New Hampshire,US,3/29/2020,214,2
30507,New Hampshire,US,3/30/2020,314,3
30508,New Hampshire,US,3/31/2020,357,3
30509,New Hampshire,US,4/1/2020,367,3
30510,New Hampshire,US,4/2/2020,316,3
30511,New Hampshire,US,4/3/2020,479,5
30512,New Hampshire,US,4/4/2020,540,7
30513,New Hampshire,US,4/5/2020,621,9
30514,New Hampshire,US,4/6/2020,715,9
30515,New Hampshire,US,4/7/2020,715,9
30516,New Hampshire,US,4/8/2020,747,13
30517,New Hampshire,US,4/9/2020,819,21
30518,New Hampshire,US,4/10/2020,819,21
30519,New Hampshire,US,4/11/2020,885,22
30520,New Hampshire,US,4/12/2020,929,23
30521,New Hampshire,US,4/13/2020,985,23
30522,New Hampshire,US,4/14/2020,922,25
30523,New Hampshire,US,4/15/2020,1139,32
30524,New Hampshire,US,4/16/2020,1139,32
30525,New Hampshire,US,4/17/2020,1287,37
30526,New Hampshire,US,4/18/2020,1342,38
30527,New Hampshire,US,4/19/2020,1390,38
30528,New Hampshire,US,4/20/2020,1447,42
30529,New Hampshire,US,4/21/2020,1490,42
30530,New Hampshire,US,4/22/2020,1588,48
30531,New Hampshire,US,4/23/2020,1670,51
30532,New Hampshire,US,4/24/2020,1720,53
30533,New Hampshire,US,4/25/2020,1797,53
30534,New Hampshire,US,4/26/2020,1864,60
30535,New Hampshire,US,4/27/2020,1938,60
30536,New Hampshire,US,4/28/2020,2010,60
30537,New Hampshire,US,4/29/2020,2058,60
30538,New Hampshire,US,4/30/2020,2146,72
30539,New Hampshire,US,5/1/2020,2310,81
30540,New Hampshire,US,5/2/2020,2429,84
30541,New Hampshire,US,5/3/2020,2518,86
30542,New Hampshire,US,5/4/2020,2588,86
30543,New Hampshire,US,5/5/2020,2636,92
30544,New Hampshire,US,5/6/2020,2741,92
30545,New Hampshire,US,5/7/2020,2843,114
30546,New Hampshire,US,5/8/2020,2947,121
30547,New Hampshire,US,5/9/2020,3011,131
30553,New Jersey,US,1/22/2020,0,0
30554,New Jersey,US,1/23/2020,0,0
30555,New Jersey,US,1/24/2020,0,0
30556,New Jersey,US,1/25/2020,0,0
30557,New Jersey,US,1/26/2020,0,0
30558,New Jersey,US,1/27/2020,0,0
30559,New Jersey,US,1/28/2020,0,0
30560,New Jersey,US,1/29/2020,0,0
30561,New Jersey,US,1/30/2020,0,0
30562,New Jersey,US,1/31/2020,0,0
30563,New Jersey,US,2/1/2020,0,0
30564,New Jersey,US,2/2/2020,0,0
30565,New Jersey,US,2/3/2020,0,0
30566,New Jersey,US,2/4/2020,0,0
30567,New Jersey,US,2/5/2020,0,0
30568,New Jersey,US,2/6/2020,0,0
30569,New Jersey,US,2/7/2020,0,0
30570,New Jersey,US,2/8/2020,0,0
30571,New Jersey,US,2/9/2020,0,0
30572,New Jersey,US,2/10/2020,0,0
30573,New Jersey,US,2/11/2020,0,0
30574,New Jersey,US,2/12/2020,0,0
30575,New Jersey,US,2/13/2020,0,0
30576,New Jersey,US,2/14/2020,0,0
30577,New Jersey,US,2/15/2020,0,0
30578,New Jersey,US,2/16/2020,0,0
30579,New Jersey,US,2/17/2020,0,0
30580,New Jersey,US,2/18/2020,0,0
30581,New Jersey,US,2/19/2020,0,0
30582,New Jersey,US,2/20/2020,0,0
30583,New Jersey,US,2/21/2020,0,0
30584,New Jersey,US,2/22/2020,0,0
30585,New Jersey,US,2/23/2020,0,0
30586,New Jersey,US,2/24/2020,0,0
30587,New Jersey,US,2/25/2020,0,0
30588,New Jersey,US,2/26/2020,0,0
30589,New Jersey,US,2/27/2020,0,0
30590,New Jersey,US,2/28/2020,0,0
30591,New Jersey,US,2/29/2020,0,0
30592,New Jersey,US,3/1/2020,0,0
30593,New Jersey,US,3/2/2020,0,0
30594,New Jersey,US,3/3/2020,0,0
30595,New Jersey,US,3/4/2020,0,0
30596,New Jersey,US,3/5/2020,0,0
30597,New Jersey,US,3/6/2020,0,0
30598,New Jersey,US,3/7/2020,0,0
30599,New Jersey,US,3/8/2020,0,0
30600,New Jersey,US,3/9/2020,0,0
30601,New Jersey,US,3/10/2020,15,1
30602,New Jersey,US,3/11/2020,23,1
30603,New Jersey,US,3/12/2020,29,1
30604,New Jersey,US,3/13/2020,29,1
30605,New Jersey,US,3/14/2020,69,1
30606,New Jersey,US,3/15/2020,98,2
30607,New Jersey,US,3/16/2020,178,2
30608,New Jersey,US,3/17/2020,267,3
30609,New Jersey,US,3/18/2020,267,3
30610,New Jersey,US,3/19/2020,742,9
30611,New Jersey,US,3/20/2020,890,11
30612,New Jersey,US,3/21/2020,1327,16
30613,New Jersey,US,3/22/2020,1914,20
30614,New Jersey,US,3/23/2020,2844,27
30615,New Jersey,US,3/24/2020,3675,44
30616,New Jersey,US,3/25/2020,4402,62
30617,New Jersey,US,3/26/2020,6876,81
30618,New Jersey,US,3/27/2020,8825,108
30619,New Jersey,US,3/28/2020,11124,140
30620,New Jersey,US,3/29/2020,13386,161
30621,New Jersey,US,3/30/2020,16636,198
30622,New Jersey,US,3/31/2020,18696,267
30623,New Jersey,US,4/1/2020,22255,355
30624,New Jersey,US,4/2/2020,25590,537
30625,New Jersey,US,4/3/2020,29895,646
30626,New Jersey,US,4/4/2020,34124,846
30627,New Jersey,US,4/5/2020,37505,917
30628,New Jersey,US,4/6/2020,41090,1003
30629,New Jersey,US,4/7/2020,44416,1232
30630,New Jersey,US,4/8/2020,47437,1504
30631,New Jersey,US,4/9/2020,51027,1709
30632,New Jersey,US,4/10/2020,54588,1932
30633,New Jersey,US,4/11/2020,58151,2183
30634,New Jersey,US,4/12/2020,61850,2350
30635,New Jersey,US,4/13/2020,64584,2443
30636,New Jersey,US,4/14/2020,68824,2805
30637,New Jersey,US,4/15/2020,71030,3156
30638,New Jersey,US,4/16/2020,75317,3518
30639,New Jersey,US,4/17/2020,78467,3840
30640,New Jersey,US,4/18/2020,81420,4070
30641,New Jersey,US,4/19/2020,85301,4362
30642,New Jersey,US,4/20/2020,88722,4496
30643,New Jersey,US,4/21/2020,92387,4753
30644,New Jersey,US,4/22/2020,95914,5150
30645,New Jersey,US,4/23/2020,100025,5426
30646,New Jersey,US,4/24/2020,102196,5683
30647,New Jersey,US,4/25/2020,105498,5914
30648,New Jersey,US,4/26/2020,109038,5938
30649,New Jersey,US,4/27/2020,111188,6044
30650,New Jersey,US,4/28/2020,113856,6442
30651,New Jersey,US,4/29/2020,116365,6771
30652,New Jersey,US,4/30/2020,118652,7228
30653,New Jersey,US,5/1/2020,121190,7538
30654,New Jersey,US,5/2/2020,123717,7742
30655,New Jersey,US,5/3/2020,126744,7871
30656,New Jersey,US,5/4/2020,128269,7910
30657,New Jersey,US,5/5/2020,130593,8244
30658,New Jersey,US,5/6/2020,131890,8549
30659,New Jersey,US,5/7/2020,133991,8807
30660,New Jersey,US,5/8/2020,135840,8960
30661,New Jersey,US,5/9/2020,137397,9116
30667,New Mexico,US,1/22/2020,0,0
30668,New Mexico,US,1/23/2020,0,0
30669,New Mexico,US,1/24/2020,0,0
30670,New Mexico,US,1/25/2020,0,0
30671,New Mexico,US,1/26/2020,0,0
30672,New Mexico,US,1/27/2020,0,0
30673,New Mexico,US,1/28/2020,0,0
30674,New Mexico,US,1/29/2020,0,0
30675,New Mexico,US,1/30/2020,0,0
30676,New Mexico,US,1/31/2020,0,0
30677,New Mexico,US,2/1/2020,0,0
30678,New Mexico,US,2/2/2020,0,0
30679,New Mexico,US,2/3/2020,0,0
30680,New Mexico,US,2/4/2020,0,0
30681,New Mexico,US,2/5/2020,0,0
30682,New Mexico,US,2/6/2020,0,0
30683,New Mexico,US,2/7/2020,0,0
30684,New Mexico,US,2/8/2020,0,0
30685,New Mexico,US,2/9/2020,0,0
30686,New Mexico,US,2/10/2020,0,0
30687,New Mexico,US,2/11/2020,0,0
30688,New Mexico,US,2/12/2020,0,0
30689,New Mexico,US,2/13/2020,0,0
30690,New Mexico,US,2/14/2020,0,0
30691,New Mexico,US,2/15/2020,0,0
30692,New Mexico,US,2/16/2020,0,0
30693,New Mexico,US,2/17/2020,0,0
30694,New Mexico,US,2/18/2020,0,0
30695,New Mexico,US,2/19/2020,0,0
30696,New Mexico,US,2/20/2020,0,0
30697,New Mexico,US,2/21/2020,0,0
30698,New Mexico,US,2/22/2020,0,0
30699,New Mexico,US,2/23/2020,0,0
30700,New Mexico,US,2/24/2020,0,0
30701,New Mexico,US,2/25/2020,0,0
30702,New Mexico,US,2/26/2020,0,0
30703,New Mexico,US,2/27/2020,0,0
30704,New Mexico,US,2/28/2020,0,0
30705,New Mexico,US,2/29/2020,0,0
30706,New Mexico,US,3/1/2020,0,0
30707,New Mexico,US,3/2/2020,0,0
30708,New Mexico,US,3/3/2020,0,0
30709,New Mexico,US,3/4/2020,0,0
30710,New Mexico,US,3/5/2020,0,0
30711,New Mexico,US,3/6/2020,0,0
30712,New Mexico,US,3/7/2020,0,0
30713,New Mexico,US,3/8/2020,0,0
30714,New Mexico,US,3/9/2020,0,0
30715,New Mexico,US,3/10/2020,0,0
30716,New Mexico,US,3/11/2020,3,0
30717,New Mexico,US,3/12/2020,5,0
30718,New Mexico,US,3/13/2020,10,0
30719,New Mexico,US,3/14/2020,10,0
30720,New Mexico,US,3/15/2020,13,0
30721,New Mexico,US,3/16/2020,17,0
30722,New Mexico,US,3/17/2020,23,0
30723,New Mexico,US,3/18/2020,23,0
30724,New Mexico,US,3/19/2020,35,0
30725,New Mexico,US,3/20/2020,43,0
30726,New Mexico,US,3/21/2020,43,0
30727,New Mexico,US,3/22/2020,57,0
30728,New Mexico,US,3/23/2020,83,0
30729,New Mexico,US,3/24/2020,100,0
30730,New Mexico,US,3/25/2020,113,1
30731,New Mexico,US,3/26/2020,113,1
30732,New Mexico,US,3/27/2020,136,1
30733,New Mexico,US,3/28/2020,208,1
30734,New Mexico,US,3/29/2020,237,2
30735,New Mexico,US,3/30/2020,237,2
30736,New Mexico,US,3/31/2020,315,4
30737,New Mexico,US,4/1/2020,340,5
30738,New Mexico,US,4/2/2020,388,6
30739,New Mexico,US,4/3/2020,534,10
30740,New Mexico,US,4/4/2020,534,10
30741,New Mexico,US,4/5/2020,670,12
30742,New Mexico,US,4/6/2020,757,12
30743,New Mexico,US,4/7/2020,876,13
30744,New Mexico,US,4/8/2020,902,13
30745,New Mexico,US,4/9/2020,865,16
30746,New Mexico,US,4/10/2020,1081,17
30747,New Mexico,US,4/11/2020,1091,19
30748,New Mexico,US,4/12/2020,1245,26
30749,New Mexico,US,4/13/2020,1262,26
30750,New Mexico,US,4/14/2020,1345,31
30751,New Mexico,US,4/15/2020,1484,36
30752,New Mexico,US,4/16/2020,1484,36
30753,New Mexico,US,4/17/2020,1597,44
30754,New Mexico,US,4/18/2020,1798,53
30755,New Mexico,US,4/19/2020,1845,55
30756,New Mexico,US,4/20/2020,1971,58
30757,New Mexico,US,4/21/2020,1971,58
30758,New Mexico,US,4/22/2020,2210,71
30759,New Mexico,US,4/23/2020,2379,78
30760,New Mexico,US,4/24/2020,2521,84
30761,New Mexico,US,4/25/2020,2660,93
30762,New Mexico,US,4/26/2020,2726,99
30763,New Mexico,US,4/27/2020,2825,99
30764,New Mexico,US,4/28/2020,2974,105
30765,New Mexico,US,4/29/2020,3213,112
30766,New Mexico,US,4/30/2020,3411,123
30767,New Mexico,US,5/1/2020,3513,131
30768,New Mexico,US,5/2/2020,3732,138
30769,New Mexico,US,5/3/2020,3850,151
30770,New Mexico,US,5/4/2020,4031,156
30771,New Mexico,US,5/5/2020,4138,162
30772,New Mexico,US,5/6/2020,4291,169
30773,New Mexico,US,5/7/2020,4493,172
30774,New Mexico,US,5/8/2020,4673,181
30775,New Mexico,US,5/9/2020,4778,191
30781,New York,US,1/22/2020,0,0
30782,New York,US,1/23/2020,0,0
30783,New York,US,1/24/2020,0,0
30784,New York,US,1/25/2020,0,0
30785,New York,US,1/26/2020,0,0
30786,New York,US,1/27/2020,0,0
30787,New York,US,1/28/2020,0,0
30788,New York,US,1/29/2020,0,0
30789,New York,US,1/30/2020,0,0
30790,New York,US,1/31/2020,0,0
30791,New York,US,2/1/2020,0,0
30792,New York,US,2/2/2020,0,0
30793,New York,US,2/3/2020,0,0
30794,New York,US,2/4/2020,0,0
30795,New York,US,2/5/2020,0,0
30796,New York,US,2/6/2020,0,0
30797,New York,US,2/7/2020,0,0
30798,New York,US,2/8/2020,0,0
30799,New York,US,2/9/2020,0,0
30800,New York,US,2/10/2020,0,0
30801,New York,US,2/11/2020,0,0
30802,New York,US,2/12/2020,0,0
30803,New York,US,2/13/2020,0,0
30804,New York,US,2/14/2020,0,0
30805,New York,US,2/15/2020,0,0
30806,New York,US,2/16/2020,0,0
30807,New York,US,2/17/2020,0,0
30808,New York,US,2/18/2020,0,0
30809,New York,US,2/19/2020,0,0
30810,New York,US,2/20/2020,0,0
30811,New York,US,2/21/2020,0,0
30812,New York,US,2/22/2020,0,0
30813,New York,US,2/23/2020,0,0
30814,New York,US,2/24/2020,0,0
30815,New York,US,2/25/2020,0,0
30816,New York,US,2/26/2020,0,0
30817,New York,US,2/27/2020,0,0
30818,New York,US,2/28/2020,0,0
30819,New York,US,2/29/2020,0,0
30820,New York,US,3/1/2020,0,0
30821,New York,US,3/2/2020,0,0
30822,New York,US,3/3/2020,0,0
30823,New York,US,3/4/2020,0,0
30824,New York,US,3/5/2020,0,0
30825,New York,US,3/6/2020,0,0
30826,New York,US,3/7/2020,0,0
30827,New York,US,3/8/2020,0,0
30828,New York,US,3/9/2020,0,0
30829,New York,US,3/10/2020,173,0
30830,New York,US,3/11/2020,220,0
30831,New York,US,3/12/2020,328,0
30832,New York,US,3/13/2020,421,0
30833,New York,US,3/14/2020,525,2
30834,New York,US,3/15/2020,732,3
30835,New York,US,3/16/2020,967,10
30836,New York,US,3/17/2020,1706,13
30837,New York,US,3/18/2020,2495,16
30838,New York,US,3/19/2020,5365,34
30839,New York,US,3/20/2020,8310,42
30840,New York,US,3/21/2020,11710,60
30841,New York,US,3/22/2020,15800,117
30842,New York,US,3/23/2020,20884,158
30843,New York,US,3/24/2020,25681,210
30844,New York,US,3/25/2020,30841,285
30845,New York,US,3/26/2020,37877,385
30846,New York,US,3/27/2020,44876,527
30847,New York,US,3/28/2020,52410,728
