,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2,lat,lon,continent,population,area,density
1610,Illinois,US,4/24/2020,39658,1795,2721,891,107,-16,34,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1611,Illinois,US,4/25/2020,41777,1875,2119,-602,80,-27,35,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1612,Illinois,US,4/26/2020,43903,1933,2126,7,58,-22,36,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1613,Illinois,US,4/27/2020,45883,1983,1980,-146,50,-8,37,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1614,Illinois,US,4/28/2020,48102,2125,2219,239,142,92,38,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1615,Illinois,US,4/29/2020,50358,2215,2256,37,90,-52,39,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1616,Illinois,US,4/30/2020,52918,2355,2560,304,140,50,40,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1617,Illinois,US,5/1/2020,56055,2457,3137,577,102,-38,41,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1618,Illinois,US,5/2/2020,58505,2559,2450,-687,102,0,42,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1619,Illinois,US,5/3/2020,61499,2618,2994,544,59,-43,43,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1620,Illinois,US,5/4/2020,63777,2659,2278,-716,41,-18,44,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1621,Illinois,US,5/5/2020,65889,2834,2112,-166,175,134,45,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1622,Illinois,US,5/6/2020,68232,2974,2343,231,140,-35,46,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1623,Illinois,US,5/7/2020,70871,3111,2639,296,137,-3,47,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1624,Illinois,US,5/8/2020,73760,3241,2889,250,130,-7,48,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1625,Illinois,US,5/9/2020,76085,3349,2325,-564,108,-22,49,3/21/2020,11,1894903,94.3,578636,9.4,29.0,63575,88857,631076,928612,13.1,3/9/2020,5/29/2020,1.0,27,3,2,1,40.3495,-88.9861,Americas,12671821,149995,84.48
1626,New Jersey,US,3/10/2020,15,1,15,15,1,1,-11,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1627,New Jersey,US,3/11/2020,23,1,8,-7,0,-1,-10,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1628,New Jersey,US,3/12/2020,29,1,6,-2,0,0,-9,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1629,New Jersey,US,3/13/2020,29,1,0,-6,0,0,-8,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1630,New Jersey,US,3/14/2020,69,1,40,40,0,0,-7,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1631,New Jersey,US,3/15/2020,98,2,29,-11,1,1,-6,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1632,New Jersey,US,3/16/2020,178,2,80,51,0,-1,-5,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1633,New Jersey,US,3/17/2020,267,3,89,9,1,1,-4,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1634,New Jersey,US,3/18/2020,267,3,0,-89,0,-1,-3,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1635,New Jersey,US,3/19/2020,742,9,475,475,6,6,-2,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1636,New Jersey,US,3/20/2020,890,11,148,-327,2,-4,-1,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1637,New Jersey,US,3/21/2020,1327,16,437,289,5,3,0,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1638,New Jersey,US,3/22/2020,1914,20,587,150,4,-1,1,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1639,New Jersey,US,3/23/2020,2844,27,930,343,7,3,2,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1640,New Jersey,US,3/24/2020,3675,44,831,-99,17,10,3,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1641,New Jersey,US,3/25/2020,4402,62,727,-104,18,1,4,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1642,New Jersey,US,3/26/2020,6876,81,2474,1747,19,1,5,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1643,New Jersey,US,3/27/2020,8825,108,1949,-525,27,8,6,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1644,New Jersey,US,3/28/2020,11124,140,2299,350,32,5,7,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1645,New Jersey,US,3/29/2020,13386,161,2262,-37,21,-11,8,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1646,New Jersey,US,3/30/2020,16636,198,3250,988,37,16,9,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1647,New Jersey,US,3/31/2020,18696,267,2060,-1190,69,32,10,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,1,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1648,New Jersey,US,4/1/2020,22255,355,3559,1499,88,19,11,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1649,New Jersey,US,4/2/2020,25590,537,3335,-224,182,94,12,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1650,New Jersey,US,4/3/2020,29895,646,4305,970,109,-73,13,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1651,New Jersey,US,4/4/2020,34124,846,4229,-76,200,91,14,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1652,New Jersey,US,4/5/2020,37505,917,3381,-848,71,-129,15,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1653,New Jersey,US,4/6/2020,41090,1003,3585,204,86,15,16,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1654,New Jersey,US,4/7/2020,44416,1232,3326,-259,229,143,17,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1655,New Jersey,US,4/8/2020,47437,1504,3021,-305,272,43,18,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1656,New Jersey,US,4/9/2020,51027,1709,3590,569,205,-67,19,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1657,New Jersey,US,4/10/2020,54588,1932,3561,-29,223,18,20,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1658,New Jersey,US,4/11/2020,58151,2183,3563,2,251,28,21,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1659,New Jersey,US,4/12/2020,61850,2350,3699,136,167,-84,22,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1660,New Jersey,US,4/13/2020,64584,2443,2734,-965,93,-74,23,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1661,New Jersey,US,4/14/2020,68824,2805,4240,1506,362,269,24,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1662,New Jersey,US,4/15/2020,71030,3156,2206,-2034,351,-11,25,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1663,New Jersey,US,4/16/2020,75317,3518,4287,2081,362,11,26,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1664,New Jersey,US,4/17/2020,78467,3840,3150,-1137,322,-40,27,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1665,New Jersey,US,4/18/2020,81420,4070,2953,-197,230,-92,28,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,3,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1666,New Jersey,US,4/19/2020,85301,4362,3881,928,292,62,29,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1667,New Jersey,US,4/20/2020,88722,4496,3421,-460,134,-158,30,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1668,New Jersey,US,4/21/2020,92387,4753,3665,244,257,123,31,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1669,New Jersey,US,4/22/2020,95914,5150,3527,-138,397,140,32,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1670,New Jersey,US,4/23/2020,100025,5426,4111,584,276,-121,33,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1671,New Jersey,US,4/24/2020,102196,5683,2171,-1940,257,-19,34,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1672,New Jersey,US,4/25/2020,105498,5914,3302,1131,231,-26,35,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1673,New Jersey,US,4/26/2020,109038,5938,3540,238,24,-207,36,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1674,New Jersey,US,4/27/2020,111188,6044,2150,-1390,106,82,37,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1675,New Jersey,US,4/28/2020,113856,6442,2668,518,398,292,38,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1676,New Jersey,US,4/29/2020,116365,6771,2509,-159,329,-69,39,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1677,New Jersey,US,4/30/2020,118652,7228,2287,-222,457,128,40,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1678,New Jersey,US,5/1/2020,121190,7538,2538,251,310,-147,41,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1679,New Jersey,US,5/2/2020,123717,7742,2527,-11,204,-106,42,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1680,New Jersey,US,5/3/2020,126744,7871,3027,500,129,-75,43,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1681,New Jersey,US,5/4/2020,128269,7910,1525,-1502,39,-90,44,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1682,New Jersey,US,5/5/2020,130593,8244,2324,799,334,295,45,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1683,New Jersey,US,5/6/2020,131890,8549,1297,-1027,305,-29,46,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1684,New Jersey,US,5/7/2020,133991,8807,2101,804,258,-47,47,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1685,New Jersey,US,5/8/2020,135840,8960,1849,-252,153,-105,48,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1686,New Jersey,US,5/9/2020,137397,9116,1557,-292,156,3,49,3/21/2020,11,1376863,93.0,494549,11.5,31.7,79363,110140,290079,743045,10.4,3/9/2020,6/5/2020,0.0,28,2,3,1,40.2989,-74.521,Americas,8882190,22591,393.17
1687,Kansas,US,3/10/2020,1,0,1,1,0,0,-20,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1688,Kansas,US,3/11/2020,1,0,0,-1,0,0,-19,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1689,Kansas,US,3/12/2020,1,0,0,0,0,0,-18,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1690,Kansas,US,3/13/2020,5,1,4,4,1,1,-17,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1691,Kansas,US,3/14/2020,8,1,3,-1,0,-1,-16,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1692,Kansas,US,3/15/2020,8,1,0,-3,0,0,-15,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1693,Kansas,US,3/16/2020,11,1,3,3,0,0,-14,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1694,Kansas,US,3/17/2020,18,1,7,4,0,0,-13,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1695,Kansas,US,3/18/2020,18,1,0,-7,0,0,-12,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1696,Kansas,US,3/19/2020,34,1,16,16,0,0,-11,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1697,Kansas,US,3/20/2020,44,1,10,-6,0,0,-10,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1698,Kansas,US,3/21/2020,57,2,13,3,1,1,-9,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1699,Kansas,US,3/22/2020,65,2,8,-5,0,-1,-8,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1700,Kansas,US,3/23/2020,84,2,19,11,0,0,-7,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1701,Kansas,US,3/24/2020,100,2,16,-3,0,0,-6,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1702,Kansas,US,3/25/2020,134,3,34,18,1,1,-5,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1703,Kansas,US,3/26/2020,172,3,38,4,0,-1,-4,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1704,Kansas,US,3/27/2020,206,4,34,-4,1,1,-3,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1705,Kansas,US,3/28/2020,266,4,60,26,0,-1,-2,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1706,Kansas,US,3/29/2020,330,7,64,4,3,3,-1,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1707,Kansas,US,3/30/2020,372,8,42,-22,1,-2,0,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1708,Kansas,US,3/31/2020,434,9,62,20,1,0,1,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1709,Kansas,US,4/1/2020,485,10,51,-11,1,0,2,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1710,Kansas,US,4/2/2020,553,12,68,17,2,1,3,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1711,Kansas,US,4/3/2020,629,18,76,8,6,4,4,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1712,Kansas,US,4/4/2020,698,21,69,-7,3,-3,5,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1713,Kansas,US,4/5/2020,751,22,53,-16,1,-2,6,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1714,Kansas,US,4/6/2020,849,25,98,45,3,2,7,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
1715,Kansas,US,4/7/2020,912,29,63,-35,4,1,8,3/30/2020,12,437777,97.6,6898,0.5,19.3,57422,77509,90685,256512,12.4,3/9/2020,5/4/2020,0.0,29,1,1,2,38.5266,-96.7265,Americas,2913314,213100,13.67
