Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,KGroupe,KGroup
Maryland,US,2020-04-30,21742,1140,893.0,157.0,62.0,0.0,31.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-01,23472,1080,1730.0,837.0,-60.0,-122.0,32.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-02,24473,1251,1001.0,-729.0,171.0,231.0,33.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-03,25462,1281,989.0,-12.0,30.0,-141.0,34.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-04,26408,1317,946.0,-43.0,36.0,6.0,35.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-05,27117,1390,709.0,-237.0,73.0,37.0,36.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-06,28163,1437,1046.0,337.0,47.0,-26.0,37.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-07,29374,1503,1211.0,165.0,66.0,19.0,38.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-08,30485,1560,1111.0,-100.0,57.0,-9.0,39.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
Maryland,US,2020-05-09,31534,1614,1049.0,-62.0,54.0,-3.0,40.0,2020-03-30,12.0,875337.0,91.4,258397.0,8.6,32.9,81868.0,107482.0,232090.0,382130.0,9.4,2020-03-05,2020-05-15,0.0,2.0,0
North Carolina,US,2020-03-10,7,0,7.0,7.0,0.0,0.0,-20.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-11,7,0,0.0,-7.0,0.0,0.0,-19.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-12,15,0,8.0,8.0,0.0,0.0,-18.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-13,17,0,2.0,-6.0,0.0,0.0,-17.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-14,24,0,7.0,5.0,0.0,0.0,-16.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-15,33,0,9.0,2.0,0.0,0.0,-15.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-16,38,0,5.0,-4.0,0.0,0.0,-14.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-17,64,0,26.0,21.0,0.0,0.0,-13.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-18,70,0,6.0,-20.0,0.0,0.0,-12.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-19,123,0,53.0,47.0,0.0,0.0,-11.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-20,172,0,49.0,-4.0,0.0,0.0,-10.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-21,253,0,81.0,32.0,0.0,0.0,-9.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-22,305,0,52.0,-29.0,0.0,0.0,-8.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-23,353,0,48.0,-4.0,0.0,0.0,-7.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-24,495,0,142.0,94.0,0.0,0.0,-6.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-25,590,2,95.0,-47.0,2.0,2.0,-5.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-26,738,3,148.0,53.0,1.0,-1.0,-4.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-27,887,4,149.0,1.0,1.0,0.0,-3.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-28,1020,5,133.0,-16.0,1.0,0.0,-2.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-29,1191,7,171.0,38.0,2.0,1.0,-1.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-30,1313,7,122.0,-49.0,0.0,-2.0,0.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-03-31,1535,12,222.0,100.0,5.0,5.0,1.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-01,1675,14,140.0,-82.0,2.0,-3.0,2.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-02,1977,21,302.0,162.0,7.0,5.0,3.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-03,2251,27,274.0,-28.0,6.0,-1.0,4.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-04,2486,34,235.0,-39.0,7.0,1.0,5.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-05,2649,38,163.0,-72.0,4.0,-3.0,6.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-06,2962,45,313.0,150.0,7.0,3.0,7.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-07,3299,53,337.0,24.0,8.0,1.0,8.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-08,3499,66,200.0,-137.0,13.0,5.0,9.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-09,3736,76,237.0,37.0,10.0,-3.0,10.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-10,3965,83,229.0,-8.0,7.0,-3.0,11.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-11,4354,89,389.0,160.0,6.0,-1.0,12.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-12,4570,89,216.0,-173.0,0.0,-6.0,13.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-13,4886,94,316.0,100.0,5.0,5.0,14.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-14,5113,112,227.0,-89.0,18.0,13.0,15.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-15,5340,130,227.0,0.0,18.0,0.0,16.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-16,5639,150,299.0,72.0,20.0,2.0,17.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-17,6045,177,406.0,107.0,27.0,7.0,18.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-18,6328,187,283.0,-123.0,10.0,-17.0,19.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-19,6601,200,273.0,-10.0,13.0,3.0,20.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-20,6895,218,294.0,21.0,18.0,5.0,21.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-21,7134,245,239.0,-55.0,27.0,9.0,22.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-22,7495,265,361.0,122.0,20.0,-7.0,23.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-23,7820,281,325.0,-36.0,16.0,-4.0,24.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-24,8290,294,470.0,145.0,13.0,-3.0,25.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-25,8768,305,478.0,8.0,11.0,-2.0,26.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-26,8997,324,229.0,-249.0,19.0,8.0,27.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-27,9428,340,431.0,202.0,16.0,-3.0,28.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-28,9755,363,327.0,-104.0,23.0,7.0,29.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-29,10180,382,425.0,98.0,19.0,-4.0,30.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-04-30,10754,406,574.0,149.0,24.0,5.0,31.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-01,11070,419,316.0,-258.0,13.0,-11.0,32.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-02,11588,431,518.0,202.0,12.0,-1.0,33.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-03,11770,434,182.0,-336.0,3.0,-9.0,34.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-04,11971,442,201.0,19.0,8.0,5.0,35.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-05,12510,472,539.0,338.0,30.0,22.0,36.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-06,13053,492,543.0,4.0,20.0,-10.0,37.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-07,13540,513,487.0,-56.0,21.0,1.0,38.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-08,14006,530,466.0,-21.0,17.0,-4.0,39.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
North Carolina,US,2020-05-09,14478,551,472.0,6.0,21.0,4.0,40.0,2020-03-30,12.0,1570998.0,92.3,47381.0,1.0,24.5,52413.0,73753.0,515577.0,1100719.0,15.4,2020-03-10,2020-05-22,0.0,0.0,2
Virginia,US,2020-03-10,7,0,7.0,7.0,0.0,0.0,-20.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-11,9,0,2.0,-5.0,0.0,0.0,-19.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-12,17,0,8.0,6.0,0.0,0.0,-18.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-13,30,0,13.0,5.0,0.0,0.0,-17.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-14,41,1,11.0,-2.0,1.0,1.0,-16.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-15,45,1,4.0,-7.0,0.0,-1.0,-15.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-16,49,1,4.0,0.0,0.0,0.0,-14.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-17,67,2,18.0,14.0,1.0,1.0,-13.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-18,77,2,10.0,-8.0,0.0,-1.0,-12.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-19,99,2,22.0,12.0,0.0,0.0,-11.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-20,122,2,23.0,1.0,0.0,0.0,-10.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-21,156,2,34.0,11.0,0.0,0.0,-9.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-22,220,6,64.0,30.0,4.0,4.0,-8.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-23,254,6,34.0,-30.0,0.0,-4.0,-7.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-24,293,9,39.0,5.0,3.0,3.0,-6.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-25,396,9,103.0,64.0,0.0,-3.0,-5.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-26,466,10,70.0,-33.0,1.0,1.0,-4.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-27,607,10,141.0,71.0,0.0,-1.0,-3.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-28,740,13,133.0,-8.0,3.0,3.0,-2.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-29,890,20,150.0,17.0,7.0,4.0,-1.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-30,1020,15,130.0,-20.0,-5.0,-12.0,0.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-03-31,1249,27,229.0,99.0,12.0,17.0,1.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-01,1483,34,234.0,5.0,7.0,-5.0,2.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-02,1706,41,223.0,-11.0,7.0,0.0,3.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-03,2012,46,306.0,83.0,5.0,-2.0,4.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-04,2407,52,395.0,89.0,6.0,1.0,5.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-05,2640,52,233.0,-162.0,0.0,-6.0,6.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-06,2878,66,238.0,5.0,14.0,14.0,7.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-07,3335,66,457.0,219.0,0.0,-14.0,8.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-08,3645,66,310.0,-147.0,0.0,0.0,9.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-09,4042,109,397.0,87.0,43.0,43.0,10.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-10,4509,121,467.0,70.0,12.0,-31.0,11.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-11,5077,130,568.0,101.0,9.0,-3.0,12.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-12,5274,141,197.0,-371.0,11.0,2.0,13.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-13,5747,149,473.0,276.0,8.0,-3.0,14.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-14,6182,154,435.0,-38.0,5.0,-3.0,15.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-15,6500,195,318.0,-117.0,41.0,36.0,16.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-16,6889,208,389.0,71.0,13.0,-28.0,17.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-17,7491,231,602.0,213.0,23.0,10.0,18.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-18,8053,258,562.0,-40.0,27.0,4.0,19.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
Virginia,US,2020-04-19,8542,277,489.0,-73.0,19.0,-8.0,20.0,2020-03-30,12.0,1230246.0,94.7,184405.0,4.4,28.4,71564.0,98000.0,271719.0,755739.0,10.9,2020-03-12,2020-06-10,0.0,0.0,2
