Province_State,Country_Region,Date,ConfirmedCases,Fatalities,D1Confirm,D2Confirm,D1Fatalities,D2Fatalities,DaySince,LockDownDate1,Group,SeniorPopulation,SeniorMalePopulation,PublicTransportaionE,PublicTransportationP,MeanTravelTime,Household,Income,FoodStamp,NoHealthIns,PovertyLevel,DeclaredDate,ReopenDate,PartialReopen,StateFactor,KGroup1,KG1Sum,KGroup2
Maryland,US,3/27/2020,775,5,192,34,1,1,-3,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,3/28/2020,995,5,220,28,0,-1,-2,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,3/29/2020,1239,10,244,24,5,5,-1,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,3/30/2020,1413,15,174,-70,5,0,0,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,3/31/2020,1660,18,247,73,3,-2,1,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/1/2020,1986,31,326,79,13,10,2,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/2/2020,2331,36,345,19,5,-8,3,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/3/2020,2758,43,427,82,7,2,4,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/4/2020,3125,54,367,-60,11,4,5,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/5/2020,3617,67,492,125,13,2,6,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/6/2020,4045,91,428,-64,24,11,7,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/7/2020,4371,103,326,-102,12,-12,8,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/8/2020,5529,124,1158,832,21,9,9,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/9/2020,6185,138,656,-502,14,-7,10,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/10/2020,6968,171,783,127,33,19,11,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/11/2020,7694,206,726,-57,35,2,12,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/12/2020,8225,236,531,-195,30,-5,13,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/13/2020,8936,262,711,180,26,-4,14,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/14/2020,9472,302,536,-175,40,14,15,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/15/2020,10032,311,560,24,9,-31,16,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/16/2020,10784,319,752,192,8,-1,17,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/17/2020,11572,334,788,36,15,7,18,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/18/2020,12326,421,754,-34,87,72,19,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/19/2020,12847,461,521,-233,40,-47,20,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/20/2020,13684,582,837,316,121,81,21,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/21/2020,14193,652,509,-328,70,-51,22,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/22/2020,14775,698,582,73,46,-24,23,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/23/2020,15737,748,962,380,50,4,24,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/24/2020,16616,798,879,-83,50,0,25,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/25/2020,17766,875,1150,271,77,27,26,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/26/2020,18581,910,815,-335,35,-42,27,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,1,2,2
Maryland,US,4/27/2020,19487,945,906,91,35,0,28,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,4/28/2020,20113,1016,626,-280,71,36,29,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,4/29/2020,20849,1078,736,110,62,-9,30,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,4/30/2020,21742,1140,893,157,62,0,31,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/1/2020,23472,1080,1730,837,-60,-122,32,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/2/2020,24473,1251,1001,-729,171,231,33,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/3/2020,25462,1281,989,-12,30,-141,34,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/4/2020,26408,1317,946,-43,36,6,35,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/5/2020,27117,1390,709,-237,73,37,36,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/6/2020,28163,1437,1046,337,47,-26,37,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/7/2020,29374,1503,1211,165,66,19,38,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/8/2020,30485,1560,1111,-100,57,-9,39,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
Maryland,US,5/9/2020,31534,1614,1049,-62,54,-3,40,3/30/2020,12,875337,91.4,258397,8.6,32.9,81868,107482,232090,382130,9.4,3/5/2020,5/15/2020,0,30,3,2,2
North Carolina,US,3/10/2020,7,0,7,7,0,0,-20,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/11/2020,7,0,0,-7,0,0,-19,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/12/2020,15,0,8,8,0,0,-18,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/13/2020,17,0,2,-6,0,0,-17,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/14/2020,24,0,7,5,0,0,-16,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/15/2020,33,0,9,2,0,0,-15,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/16/2020,38,0,5,-4,0,0,-14,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/17/2020,64,0,26,21,0,0,-13,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/18/2020,70,0,6,-20,0,0,-12,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/19/2020,123,0,53,47,0,0,-11,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/20/2020,172,0,49,-4,0,0,-10,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/21/2020,253,0,81,32,0,0,-9,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/22/2020,305,0,52,-29,0,0,-8,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/23/2020,353,0,48,-4,0,0,-7,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/24/2020,495,0,142,94,0,0,-6,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/25/2020,590,2,95,-47,2,2,-5,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/26/2020,738,3,148,53,1,-1,-4,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/27/2020,887,4,149,1,1,0,-3,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/28/2020,1020,5,133,-16,1,0,-2,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/29/2020,1191,7,171,38,2,1,-1,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/30/2020,1313,7,122,-49,0,-2,0,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,3/31/2020,1535,12,222,100,5,5,1,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/1/2020,1675,14,140,-82,2,-3,2,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/2/2020,1977,21,302,162,7,5,3,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/3/2020,2251,27,274,-28,6,-1,4,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/4/2020,2486,34,235,-39,7,1,5,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/5/2020,2649,38,163,-72,4,-3,6,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/6/2020,2962,45,313,150,7,3,7,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/7/2020,3299,53,337,24,8,1,8,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/8/2020,3499,66,200,-137,13,5,9,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/9/2020,3736,76,237,37,10,-3,10,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/10/2020,3965,83,229,-8,7,-3,11,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/11/2020,4354,89,389,160,6,-1,12,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/12/2020,4570,89,216,-173,0,-6,13,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/13/2020,4886,94,316,100,5,5,14,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/14/2020,5113,112,227,-89,18,13,15,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/15/2020,5340,130,227,0,18,0,16,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/16/2020,5639,150,299,72,20,2,17,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/17/2020,6045,177,406,107,27,7,18,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/18/2020,6328,187,283,-123,10,-17,19,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/19/2020,6601,200,273,-10,13,3,20,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/20/2020,6895,218,294,21,18,5,21,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/21/2020,7134,245,239,-55,27,9,22,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/22/2020,7495,265,361,122,20,-7,23,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/23/2020,7820,281,325,-36,16,-4,24,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/24/2020,8290,294,470,145,13,-3,25,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/25/2020,8768,305,478,8,11,-2,26,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/26/2020,8997,324,229,-249,19,8,27,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/27/2020,9428,340,431,202,16,-3,28,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/28/2020,9755,363,327,-104,23,7,29,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/29/2020,10180,382,425,98,19,-4,30,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,4/30/2020,10754,406,574,149,24,5,31,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/1/2020,11070,419,316,-258,13,-11,32,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/2/2020,11588,431,518,202,12,-1,33,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/3/2020,11770,434,182,-336,3,-9,34,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/4/2020,11971,442,201,19,8,5,35,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/5/2020,12510,472,539,338,30,22,36,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/6/2020,13053,492,543,4,20,-10,37,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/7/2020,13540,513,487,-56,21,1,38,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/8/2020,14006,530,466,-21,17,-4,39,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
North Carolina,US,5/9/2020,14478,551,472,6,21,4,40,3/30/2020,12,1570998,92.3,47381,1,24.5,52413,73753,515577,1100719,15.4,3/10/2020,5/22/2020,0,31,1,1,1
Virginia,US,3/10/2020,7,0,7,7,0,0,-20,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/11/2020,9,0,2,-5,0,0,-19,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/12/2020,17,0,8,6,0,0,-18,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/13/2020,30,0,13,5,0,0,-17,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/14/2020,41,1,11,-2,1,1,-16,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/15/2020,45,1,4,-7,0,-1,-15,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/16/2020,49,1,4,0,0,0,-14,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/17/2020,67,2,18,14,1,1,-13,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/18/2020,77,2,10,-8,0,-1,-12,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/19/2020,99,2,22,12,0,0,-11,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/20/2020,122,2,23,1,0,0,-10,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/21/2020,156,2,34,11,0,0,-9,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/22/2020,220,6,64,30,4,4,-8,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/23/2020,254,6,34,-30,0,-4,-7,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/24/2020,293,9,39,5,3,3,-6,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/25/2020,396,9,103,64,0,-3,-5,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/26/2020,466,10,70,-33,1,1,-4,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/27/2020,607,10,141,71,0,-1,-3,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/28/2020,740,13,133,-8,3,3,-2,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/29/2020,890,20,150,17,7,4,-1,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/30/2020,1020,15,130,-20,-5,-12,0,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,3/31/2020,1249,27,229,99,12,17,1,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/1/2020,1483,34,234,5,7,-5,2,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/2/2020,1706,41,223,-11,7,0,3,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/3/2020,2012,46,306,83,5,-2,4,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/4/2020,2407,52,395,89,6,1,5,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/5/2020,2640,52,233,-162,0,-6,6,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/6/2020,2878,66,238,5,14,14,7,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/7/2020,3335,66,457,219,0,-14,8,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/8/2020,3645,66,310,-147,0,0,9,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/9/2020,4042,109,397,87,43,43,10,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/10/2020,4509,121,467,70,12,-31,11,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/11/2020,5077,130,568,101,9,-3,12,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/12/2020,5274,141,197,-371,11,2,13,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/13/2020,5747,149,473,276,8,-3,14,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
Virginia,US,4/14/2020,6182,154,435,-38,5,-3,15,3/30/2020,12,1230246,94.7,184405,4.4,28.4,71564,98000,271719,755739,10.9,3/12/2020,6/10/2020,0,32,1,2,1
